c_setting,epsilon_setting,cv_scores
7.0,8.119999999999996,-33.95
7.0,8.129999999999995,-33.95
7.0,8.139999999999995,-33.95
7.0,8.149999999999995,-33.94
7.0,8.159999999999995,-33.93
7.0,8.169999999999996,-33.92
7.0,8.179999999999996,-33.91
7.0,8.189999999999996,-33.9
7.0,8.199999999999996,-33.89
7.0,8.209999999999996,-33.89
7.0,8.219999999999995,-33.88
7.0,8.229999999999995,-33.87
7.0,8.239999999999995,-33.87
7.0,8.249999999999996,-33.87
7.0,8.259999999999996,-33.87
7.0,8.269999999999996,-33.87
7.0,8.279999999999996,-33.87
7.0,8.289999999999996,-33.89
7.0,8.299999999999995,-33.91
7.0,8.309999999999995,-33.94
7.0,8.319999999999995,-33.97
7.0,8.329999999999995,-34.0
7.0,8.339999999999996,-34.03
7.0,8.349999999999996,-34.07
7.0,8.359999999999996,-34.09
7.0,8.369999999999996,-34.11
7.0,8.379999999999995,-34.14
7.0,8.389999999999995,-34.16
7.0,8.399999999999995,-34.18
7.0,8.409999999999995,-34.21
7.0,8.419999999999996,-34.24
7.0,8.429999999999996,-34.27
7.0,8.439999999999996,-34.3
7.0,8.449999999999996,-34.34
7.0,8.459999999999996,-34.38
7.0,8.469999999999995,-34.42
7.0,8.479999999999995,-34.47
7.0,8.489999999999995,-34.51
7.0,8.499999999999995,-34.56
7.0,8.509999999999996,-34.6
7.0,8.519999999999996,-34.63
7.0,8.529999999999996,-34.66
7.0,8.539999999999996,-34.68
7.0,8.549999999999995,-34.69
7.0,8.559999999999995,-34.7
7.0,8.569999999999995,-34.71
7.0,8.579999999999995,-34.73
7.0,8.589999999999995,-34.73
7.0,8.599999999999996,-34.74
7.0,8.609999999999996,-34.75
7.0,8.619999999999996,-34.77
7.0,8.629999999999995,-34.77
7.0,8.639999999999995,-34.77
7.0,8.649999999999995,-34.8
7.0,8.659999999999995,-34.84
7.0,8.669999999999995,-34.88
7.0,8.679999999999996,-34.91
7.0,8.689999999999996,-34.94
7.0,8.699999999999996,-34.98
7.0,8.709999999999996,-35.03
7.0,8.719999999999995,-35.09
7.0,8.729999999999995,-35.15
7.0,8.739999999999995,-35.19
7.0,8.749999999999995,-35.21
7.0,8.759999999999994,-35.22
7.0,8.769999999999996,-35.25
7.0,8.779999999999996,-35.26
7.0,8.789999999999996,-35.27
7.0,8.799999999999995,-35.29
7.0,8.809999999999995,-35.31
7.0,8.819999999999995,-35.33
7.0,8.829999999999995,-35.36
7.0,8.839999999999995,-35.4
7.0,8.849999999999996,-35.44
7.0,8.859999999999996,-35.49
7.0,8.869999999999996,-35.54
7.0,8.879999999999995,-35.59
7.0,8.889999999999995,-35.65
7.0,8.899999999999995,-35.71
7.0,8.909999999999995,-35.77
7.0,8.919999999999995,-35.81
7.0,8.929999999999994,-35.85
7.0,8.939999999999996,-35.89
7.0,8.949999999999996,-35.92
7.0,8.959999999999996,-35.94
7.0,8.969999999999995,-35.97
7.0,8.979999999999995,-36.0
7.0,8.989999999999995,-36.01
7.0,8.999999999999995,-36.02
7.0,9.009999999999994,-36.04
7.0,9.019999999999996,-36.06
7.0,9.029999999999996,-36.09
7.0,9.039999999999996,-36.11
7.0,9.049999999999995,-36.12
7.0,9.059999999999995,-36.13
7.0,9.069999999999995,-36.16
7.0,9.079999999999995,-36.18
7.0,9.089999999999995,-36.21
7.0,9.099999999999994,-36.25
7.0,9.109999999999996,-36.29
7.0,9.119999999999996,-36.34
7.0,9.129999999999995,-36.39
7.0,9.139999999999995,-36.44
7.0,9.149999999999995,-36.49
7.0,9.159999999999995,-36.54
7.0,9.169999999999995,-36.59
7.0,9.179999999999994,-36.64
7.0,9.189999999999996,-36.68
7.0,9.199999999999996,-36.68
7.0,9.209999999999996,-36.7
7.0,9.219999999999995,-36.73
7.0,9.229999999999995,-36.75
7.0,9.239999999999995,-36.77
7.0,9.249999999999995,-36.78
7.0,9.259999999999994,-36.79
7.0,9.269999999999994,-36.83
7.0,9.279999999999996,-36.87
7.0,9.289999999999996,-36.92
7.0,9.299999999999995,-36.96
7.0,9.309999999999995,-37.0
7.0,9.319999999999995,-37.04
7.0,9.329999999999995,-37.09
7.0,9.339999999999995,-37.13
7.0,9.349999999999994,-37.17
7.0,9.359999999999996,-37.2
7.0,9.369999999999996,-37.25
7.0,9.379999999999995,-37.3
7.0,9.389999999999995,-37.34
7.0,9.399999999999995,-37.38
7.0,9.409999999999995,-37.43
7.0,9.419999999999995,-37.46
7.0,9.429999999999994,-37.5
7.0,9.439999999999994,-37.54
7.0,9.449999999999996,-37.58
7.0,9.459999999999996,-37.63
7.0,9.469999999999995,-37.67
7.0,9.479999999999995,-37.72
7.0,9.489999999999995,-37.76
7.0,9.499999999999995,-37.8
7.0,9.509999999999994,-37.84
7.0,9.519999999999994,-37.88
7.0,9.529999999999996,-37.92
7.0,9.539999999999996,-37.96
7.0,9.549999999999995,-38.0
7.0,9.559999999999995,-38.02
7.0,9.569999999999995,-38.05
7.0,9.579999999999995,-38.07
7.0,9.589999999999995,-38.1
7.0,9.599999999999994,-38.13
7.0,9.609999999999994,-38.16
7.0,9.619999999999996,-38.19
7.0,9.629999999999995,-38.23
7.0,9.639999999999995,-38.26
7.0,9.649999999999995,-38.32
7.0,9.659999999999995,-38.37
7.0,9.669999999999995,-38.41
7.0,9.679999999999994,-38.44
7.0,9.689999999999994,-38.48
7.0,9.699999999999994,-38.52
7.0,9.709999999999996,-38.55
7.0,9.719999999999995,-38.59
7.0,9.729999999999995,-38.63
7.0,9.739999999999995,-38.66
7.0,9.749999999999995,-38.68
7.0,9.759999999999994,-38.7
7.0,9.769999999999994,-38.72
7.0,9.779999999999994,-38.74
7.0,9.789999999999996,-38.74
7.0,9.799999999999995,-38.74
7.0,9.809999999999995,-38.74
7.0,9.819999999999995,-38.75
7.0,9.829999999999995,-38.78
7.0,9.839999999999995,-38.81
7.0,9.849999999999994,-38.85
7.0,9.859999999999994,-38.86
7.0,9.869999999999994,-38.88
7.0,9.879999999999995,-38.9
7.0,9.889999999999995,-38.91
7.0,9.899999999999995,-38.93
7.0,9.909999999999995,-38.94
7.0,9.919999999999995,-38.94
7.0,9.929999999999994,-38.94
7.0,9.939999999999994,-38.95
7.0,9.949999999999994,-38.96
7.0,9.959999999999996,-38.97
7.0,9.969999999999995,-38.98
7.0,9.979999999999995,-38.99
7.0,9.989999999999995,-39.0
