c_setting,epsilon_setting,cv_scores
15.0,8.119999999999996,-33.56
15.0,8.129999999999995,-33.58
15.0,8.139999999999995,-33.61
15.0,8.149999999999995,-33.65
15.0,8.159999999999995,-33.68
15.0,8.169999999999996,-33.7
15.0,8.179999999999996,-33.73
15.0,8.189999999999996,-33.77
15.0,8.199999999999996,-33.81
15.0,8.209999999999996,-33.85
15.0,8.219999999999995,-33.88
15.0,8.229999999999995,-33.91
15.0,8.239999999999995,-33.93
15.0,8.249999999999996,-33.97
15.0,8.259999999999996,-34.02
15.0,8.269999999999996,-34.06
15.0,8.279999999999996,-34.08
15.0,8.289999999999996,-34.1
15.0,8.299999999999995,-34.12
15.0,8.309999999999995,-34.14
15.0,8.319999999999995,-34.16
15.0,8.329999999999995,-34.19
15.0,8.339999999999996,-34.21
15.0,8.349999999999996,-34.24
15.0,8.359999999999996,-34.23
15.0,8.369999999999996,-34.23
15.0,8.379999999999995,-34.24
15.0,8.389999999999995,-34.25
15.0,8.399999999999995,-34.26
15.0,8.409999999999995,-34.28
15.0,8.419999999999996,-34.29
15.0,8.429999999999996,-34.31
15.0,8.439999999999996,-34.35
15.0,8.449999999999996,-34.38
15.0,8.459999999999996,-34.43
15.0,8.469999999999995,-34.47
15.0,8.479999999999995,-34.5
15.0,8.489999999999995,-34.54
15.0,8.499999999999995,-34.57
15.0,8.509999999999996,-34.59
15.0,8.519999999999996,-34.62
15.0,8.529999999999996,-34.66
15.0,8.539999999999996,-34.7
15.0,8.549999999999995,-34.74
15.0,8.559999999999995,-34.79
15.0,8.569999999999995,-34.83
15.0,8.579999999999995,-34.87
15.0,8.589999999999995,-34.91
15.0,8.599999999999996,-34.95
15.0,8.609999999999996,-34.99
15.0,8.619999999999996,-35.03
15.0,8.629999999999995,-35.07
15.0,8.639999999999995,-35.13
15.0,8.649999999999995,-35.15
15.0,8.659999999999995,-35.18
15.0,8.669999999999995,-35.2
15.0,8.679999999999996,-35.23
15.0,8.689999999999996,-35.24
15.0,8.699999999999996,-35.26
15.0,8.709999999999996,-35.27
15.0,8.719999999999995,-35.28
15.0,8.729999999999995,-35.29
15.0,8.739999999999995,-35.3
15.0,8.749999999999995,-35.32
15.0,8.759999999999994,-35.34
15.0,8.769999999999996,-35.35
15.0,8.779999999999996,-35.37
15.0,8.789999999999996,-35.4
15.0,8.799999999999995,-35.44
15.0,8.809999999999995,-35.49
15.0,8.819999999999995,-35.54
15.0,8.829999999999995,-35.58
15.0,8.839999999999995,-35.61
15.0,8.849999999999996,-35.63
15.0,8.859999999999996,-35.65
15.0,8.869999999999996,-35.68
15.0,8.879999999999995,-35.69
15.0,8.889999999999995,-35.71
15.0,8.899999999999995,-35.73
15.0,8.909999999999995,-35.75
15.0,8.919999999999995,-35.8
15.0,8.929999999999994,-35.85
15.0,8.939999999999996,-35.89
15.0,8.949999999999996,-35.94
15.0,8.959999999999996,-35.99
15.0,8.969999999999995,-36.05
15.0,8.979999999999995,-36.1
15.0,8.989999999999995,-36.15
15.0,8.999999999999995,-36.21
15.0,9.009999999999994,-36.26
15.0,9.019999999999996,-36.31
15.0,9.029999999999996,-36.36
15.0,9.039999999999996,-36.42
15.0,9.049999999999995,-36.47
15.0,9.059999999999995,-36.53
15.0,9.069999999999995,-36.58
15.0,9.079999999999995,-36.63
15.0,9.089999999999995,-36.68
15.0,9.099999999999994,-36.72
15.0,9.109999999999996,-36.76
15.0,9.119999999999996,-36.79
15.0,9.129999999999995,-36.83
15.0,9.139999999999995,-36.85
15.0,9.149999999999995,-36.86
15.0,9.159999999999995,-36.88
15.0,9.169999999999995,-36.89
15.0,9.179999999999994,-36.9
15.0,9.189999999999996,-36.9
15.0,9.199999999999996,-36.9
15.0,9.209999999999996,-36.9
15.0,9.219999999999995,-36.89
15.0,9.229999999999995,-36.88
15.0,9.239999999999995,-36.88
15.0,9.249999999999995,-36.88
15.0,9.259999999999994,-36.86
15.0,9.269999999999994,-36.85
15.0,9.279999999999996,-36.84
15.0,9.289999999999996,-36.83
15.0,9.299999999999995,-36.82
15.0,9.309999999999995,-36.81
15.0,9.319999999999995,-36.8
15.0,9.329999999999995,-36.8
15.0,9.339999999999995,-36.81
15.0,9.349999999999994,-36.81
15.0,9.359999999999996,-36.81
15.0,9.369999999999996,-36.8
15.0,9.379999999999995,-36.78
15.0,9.389999999999995,-36.78
15.0,9.399999999999995,-36.77
15.0,9.409999999999995,-36.77
15.0,9.419999999999995,-36.75
15.0,9.429999999999994,-36.73
15.0,9.439999999999994,-36.71
15.0,9.449999999999996,-36.7
15.0,9.459999999999996,-36.68
15.0,9.469999999999995,-36.65
15.0,9.479999999999995,-36.62
15.0,9.489999999999995,-36.6
15.0,9.499999999999995,-36.58
15.0,9.509999999999994,-36.56
15.0,9.519999999999994,-36.58
15.0,9.529999999999996,-36.6
15.0,9.539999999999996,-36.6
15.0,9.549999999999995,-36.6
15.0,9.559999999999995,-36.59
15.0,9.569999999999995,-36.59
15.0,9.579999999999995,-36.59
15.0,9.589999999999995,-36.59
15.0,9.599999999999994,-36.59
15.0,9.609999999999994,-36.62
15.0,9.619999999999996,-36.67
15.0,9.629999999999995,-36.72
15.0,9.639999999999995,-36.77
15.0,9.649999999999995,-36.79
15.0,9.659999999999995,-36.79
15.0,9.669999999999995,-36.85
15.0,9.679999999999994,-36.87
15.0,9.689999999999994,-36.89
15.0,9.699999999999994,-36.91
15.0,9.709999999999996,-36.93
15.0,9.719999999999995,-36.95
15.0,9.729999999999995,-36.97
15.0,9.739999999999995,-36.99
15.0,9.749999999999995,-37.02
15.0,9.759999999999994,-37.04
15.0,9.769999999999994,-37.06
15.0,9.779999999999994,-37.1
15.0,9.789999999999996,-37.13
15.0,9.799999999999995,-37.15
15.0,9.809999999999995,-37.18
15.0,9.819999999999995,-37.22
15.0,9.829999999999995,-37.25
15.0,9.839999999999995,-37.3
15.0,9.849999999999994,-37.35
15.0,9.859999999999994,-37.4
15.0,9.869999999999994,-37.45
15.0,9.879999999999995,-37.49
15.0,9.889999999999995,-37.54
15.0,9.899999999999995,-37.6
15.0,9.909999999999995,-37.65
15.0,9.919999999999995,-37.69
15.0,9.929999999999994,-37.71
15.0,9.939999999999994,-37.74
15.0,9.949999999999994,-37.74
15.0,9.959999999999996,-37.76
15.0,9.969999999999995,-37.79
15.0,9.979999999999995,-37.81
15.0,9.989999999999995,-37.83
